Country Name,Country Code,Series Name,Series Code,2018 [YR2018]
St. Martin (French part),MAF,"Population ages 15-19, male",SP.POP.1519.MA,..
St. Martin (French part),MAF,"Population ages 20-24, female",SP.POP.2024.FE,..
St. Martin (French part),MAF,"Population ages 20-24, male",SP.POP.2024.MA,..
St. Martin (French part),MAF,"Population ages 25-29, female",SP.POP.2529.FE,..
St. Martin (French part),MAF,"Population ages 25-29, male",SP.POP.2529.MA,..
St. Martin (French part),MAF,"Population ages 30-34, female",SP.POP.3034.FE,..
St. Martin (French part),MAF,"Population ages 30-34, male",SP.POP.3034.MA,..
St. Martin (French part),MAF,"Population ages 35-39, female",SP.POP.3539.FE,..
St. Martin (French part),MAF,"Population ages 35-39, male",SP.POP.3539.MA,..
St. Martin (French part),MAF,"Population ages 40-44, female",SP.POP.4044.FE,..
St. Martin (French part),MAF,"Population ages 40-44, male",SP.POP.4044.MA,..
St. Martin (French part),MAF,"Population ages 45-49, female",SP.POP.4549.FE,..
St. Martin (French part),MAF,"Population ages 45-49, male",SP.POP.4549.MA,..
St. Martin (French part),MAF,"Population ages 50-54, female",SP.POP.5054.FE,..
St. Martin (French part),MAF,"Population ages 50-54, male",SP.POP.5054.MA,..
St. Martin (French part),MAF,"Population ages 55-59, female",SP.POP.5559.FE,..
St. Martin (French part),MAF,"Population ages 55-59, male",SP.POP.5559.MA,..
St. Martin (French part),MAF,"Population ages 60-64, female",SP.POP.6064.FE,..
St. Martin (French part),MAF,"Population ages 60-64, male",SP.POP.6064.MA,..
St. Martin (French part),MAF,"Population ages 65-69, female",SP.POP.6569.FE,..
St. Martin (French part),MAF,"Population ages 65-69, male",SP.POP.6569.MA,..
St. Martin (French part),MAF,"Population ages 70-74, female",SP.POP.7074.FE,..
St. Martin (French part),MAF,"Population ages 70-74, male",SP.POP.7074.MA,..
St. Martin (French part),MAF,"Population ages 75-79, female",SP.POP.7579.FE,..
St. Martin (French part),MAF,"Population ages 75-79, male",SP.POP.7579.MA,..
St. Martin (French part),MAF,"Population ages 80 and above, female",SP.POP.80UP.FE,..
St. Martin (French part),MAF,"Population ages 80 and above, male",SP.POP.80UP.MA,..
St. Vincent and the Grenadines,VCT,"Population ages 00-04, male",SP.POP.0004.MA,4024
St. Vincent and the Grenadines,VCT,"Population ages 05-09, female",SP.POP.0509.FE,4111
St. Vincent and the Grenadines,VCT,"Population ages 05-09, male",SP.POP.0509.MA,4110
St. Vincent and the Grenadines,VCT,"Population ages 10-14, female",SP.POP.1014.FE,4222
St. Vincent and the Grenadines,VCT,"Population ages 10-14, male",SP.POP.1014.MA,4418
St. Vincent and the Grenadines,VCT,"Population ages 00-04, female",SP.POP.0004.FE,3957
St. Vincent and the Grenadines,VCT,"Population ages 15-19, female",SP.POP.1519.FE,4532
St. Vincent and the Grenadines,VCT,"Population ages 15-19, male",SP.POP.1519.MA,4833
St. Vincent and the Grenadines,VCT,"Population ages 20-24, female",SP.POP.2024.FE,4433
St. Vincent and the Grenadines,VCT,"Population ages 20-24, male",SP.POP.2024.MA,4585
St. Vincent and the Grenadines,VCT,"Population ages 25-29, female",SP.POP.2529.FE,3983
St. Vincent and the Grenadines,VCT,"Population ages 25-29, male",SP.POP.2529.MA,4115
St. Vincent and the Grenadines,VCT,"Population ages 30-34, female",SP.POP.3034.FE,3971
St. Vincent and the Grenadines,VCT,"Population ages 30-34, male",SP.POP.3034.MA,3980
St. Vincent and the Grenadines,VCT,"Population ages 35-39, female",SP.POP.3539.FE,3944
St. Vincent and the Grenadines,VCT,"Population ages 35-39, male",SP.POP.3539.MA,3823
St. Vincent and the Grenadines,VCT,"Population ages 40-44, female",SP.POP.4044.FE,3602
St. Vincent and the Grenadines,VCT,"Population ages 40-44, male",SP.POP.4044.MA,3770
St. Vincent and the Grenadines,VCT,"Population ages 45-49, female",SP.POP.4549.FE,3317
St. Vincent and the Grenadines,VCT,"Population ages 45-49, male",SP.POP.4549.MA,3592
St. Vincent and the Grenadines,VCT,"Population ages 50-54, female",SP.POP.5054.FE,3378
St. Vincent and the Grenadines,VCT,"Population ages 50-54, male",SP.POP.5054.MA,3607
St. Vincent and the Grenadines,VCT,"Population ages 55-59, female",SP.POP.5559.FE,3092
St. Vincent and the Grenadines,VCT,"Population ages 55-59, male",SP.POP.5559.MA,3392
St. Vincent and the Grenadines,VCT,"Population ages 60-64, female",SP.POP.6064.FE,2324
St. Vincent and the Grenadines,VCT,"Population ages 60-64, male",SP.POP.6064.MA,2527
St. Vincent and the Grenadines,VCT,"Population ages 65-69, female",SP.POP.6569.FE,1775
St. Vincent and the Grenadines,VCT,"Population ages 65-69, male",SP.POP.6569.MA,1793
St. Vincent and the Grenadines,VCT,"Population ages 70-74, female",SP.POP.7074.FE,1222
St. Vincent and the Grenadines,VCT,"Population ages 70-74, male",SP.POP.7074.MA,1253
St. Vincent and the Grenadines,VCT,"Population ages 75-79, female",SP.POP.7579.FE,912
St. Vincent and the Grenadines,VCT,"Population ages 75-79, male",SP.POP.7579.MA,919
St. Vincent and the Grenadines,VCT,"Population ages 80 and above, female",SP.POP.80UP.FE,1458
St. Vincent and the Grenadines,VCT,"Population ages 80 and above, male",SP.POP.80UP.MA,1236
Sub-Saharan Africa,SSF,"Population ages 00-04, male",SP.POP.0004.MA,86977263
Sub-Saharan Africa,SSF,"Population ages 05-09, female",SP.POP.0509.FE,75626046
Sub-Saharan Africa,SSF,"Population ages 05-09, male",SP.POP.0509.MA,77479716
Sub-Saharan Africa,SSF,"Population ages 10-14, female",SP.POP.1014.FE,66343590
Sub-Saharan Africa,SSF,"Population ages 10-14, male",SP.POP.1014.MA,67691223
Sub-Saharan Africa,SSF,"Population ages 00-04, female",SP.POP.0004.FE,84576342
Sub-Saharan Africa,SSF,"Population ages 15-19, female",SP.POP.1519.FE,57231845
Sub-Saharan Africa,SSF,"Population ages 15-19, male",SP.POP.1519.MA,58084071
Sub-Saharan Africa,SSF,"Population ages 20-24, female",SP.POP.2024.FE,48946950
Sub-Saharan Africa,SSF,"Population ages 20-24, male",SP.POP.2024.MA,49339237
Sub-Saharan Africa,SSF,"Population ages 25-29, female",SP.POP.2529.FE,41807174
Sub-Saharan Africa,SSF,"Population ages 25-29, male",SP.POP.2529.MA,41801702
Sub-Saharan Africa,SSF,"Population ages 30-34, female",SP.POP.3034.FE,35741061
Sub-Saharan Africa,SSF,"Population ages 30-34, male",SP.POP.3034.MA,35342134
Sub-Saharan Africa,SSF,"Population ages 35-39, female",SP.POP.3539.FE,29851601
Sub-Saharan Africa,SSF,"Population ages 35-39, male",SP.POP.3539.MA,29254721
Sub-Saharan Africa,SSF,"Population ages 40-44, female",SP.POP.4044.FE,24211059
Sub-Saharan Africa,SSF,"Population ages 40-44, male",SP.POP.4044.MA,23669320
Sub-Saharan Africa,SSF,"Population ages 45-49, female",SP.POP.4549.FE,19571792
Sub-Saharan Africa,SSF,"Population ages 45-49, male",SP.POP.4549.MA,18886991
Sub-Saharan Africa,SSF,"Population ages 50-54, female",SP.POP.5054.FE,15770772
Sub-Saharan Africa,SSF,"Population ages 50-54, male",SP.POP.5054.MA,14825530
Sub-Saharan Africa,SSF,"Population ages 55-59, female",SP.POP.5559.FE,12728987
Sub-Saharan Africa,SSF,"Population ages 55-59, male",SP.POP.5559.MA,11612165
Sub-Saharan Africa,SSF,"Population ages 60-64, female",SP.POP.6064.FE,9971134
Sub-Saharan Africa,SSF,"Population ages 60-64, male",SP.POP.6064.MA,8747464
Sub-Saharan Africa,SSF,"Population ages 65-69, female",SP.POP.6569.FE,7421462
Sub-Saharan Africa,SSF,"Population ages 65-69, male",SP.POP.6569.MA,6257704
Sub-Saharan Africa,SSF,"Population ages 70-74, female",SP.POP.7074.FE,5149386
Sub-Saharan Africa,SSF,"Population ages 70-74, male",SP.POP.7074.MA,4108899
Sub-Saharan Africa,SSF,"Population ages 75-79, female",SP.POP.7579.FE,3136414
Sub-Saharan Africa,SSF,"Population ages 75-79, male",SP.POP.7579.MA,2343001
Sub-Saharan Africa,SSF,"Population ages 80 and above, female",SP.POP.80UP.FE,2287930
Sub-Saharan Africa,SSF,"Population ages 80 and above, male",SP.POP.80UP.MA,1511809
Sub-Saharan Africa (excluding high income),SSA,"Population ages 00-04, male",SP.POP.0004.MA,86973146
Sub-Saharan Africa (excluding high income),SSA,"Population ages 05-09, female",SP.POP.0509.FE,75622230
Sub-Saharan Africa (excluding high income),SSA,"Population ages 05-09, male",SP.POP.0509.MA,77475688
Sub-Saharan Africa (excluding high income),SSA,"Population ages 10-14, female",SP.POP.1014.FE,66340158
Sub-Saharan Africa (excluding high income),SSA,"Population ages 10-14, male",SP.POP.1014.MA,67687637
Sub-Saharan Africa (excluding high income),SSA,"Population ages 00-04, female",SP.POP.0004.FE,84572450
Sub-Saharan Africa (excluding high income),SSA,"Population ages 15-19, female",SP.POP.1519.FE,57228752
Sub-Saharan Africa (excluding high income),SSA,"Population ages 15-19, male",SP.POP.1519.MA,58080849
Sub-Saharan Africa (excluding high income),SSA,"Population ages 20-24, female",SP.POP.2024.FE,48943714
Sub-Saharan Africa (excluding high income),SSA,"Population ages 20-24, male",SP.POP.2024.MA,49335763
Sub-Saharan Africa (excluding high income),SSA,"Population ages 25-29, female",SP.POP.2529.FE,41803815
Sub-Saharan Africa (excluding high income),SSA,"Population ages 25-29, male",SP.POP.2529.MA,41797860
Sub-Saharan Africa (excluding high income),SSA,"Population ages 30-34, female",SP.POP.3034.FE,35737805
Sub-Saharan Africa (excluding high income),SSA,"Population ages 30-34, male",SP.POP.3034.MA,35338141
Sub-Saharan Africa (excluding high income),SSA,"Population ages 35-39, female",SP.POP.3539.FE,29848231
Sub-Saharan Africa (excluding high income),SSA,"Population ages 35-39, male",SP.POP.3539.MA,29250624
Sub-Saharan Africa (excluding high income),SSA,"Population ages 40-44, female",SP.POP.4044.FE,24207542
Sub-Saharan Africa (excluding high income),SSA,"Population ages 40-44, male",SP.POP.4044.MA,23665317
Sub-Saharan Africa (excluding high income),SSA,"Population ages 45-49, female",SP.POP.4549.FE,19568288
Sub-Saharan Africa (excluding high income),SSA,"Population ages 45-49, male",SP.POP.4549.MA,18883196
Sub-Saharan Africa (excluding high income),SSA,"Population ages 50-54, female",SP.POP.5054.FE,15767461
Sub-Saharan Africa (excluding high income),SSA,"Population ages 50-54, male",SP.POP.5054.MA,14822171
Sub-Saharan Africa (excluding high income),SSA,"Population ages 55-59, female",SP.POP.5559.FE,12726047
Sub-Saharan Africa (excluding high income),SSA,"Population ages 55-59, male",SP.POP.5559.MA,11609275
Sub-Saharan Africa (excluding high income),SSA,"Population ages 60-64, female",SP.POP.6064.FE,9968989
Sub-Saharan Africa (excluding high income),SSA,"Population ages 60-64, male",SP.POP.6064.MA,8745326
Sub-Saharan Africa (excluding high income),SSA,"Population ages 65-69, female",SP.POP.6569.FE,7420195
Sub-Saharan Africa (excluding high income),SSA,"Population ages 65-69, male",SP.POP.6569.MA,6256475
Sub-Saharan Africa (excluding high income),SSA,"Population ages 70-74, female",SP.POP.7074.FE,5148504
Sub-Saharan Africa (excluding high income),SSA,"Population ages 70-74, male",SP.POP.7074.MA,4108120
Sub-Saharan Africa (excluding high income),SSA,"Population ages 75-79, female",SP.POP.7579.FE,3135505
Sub-Saharan Africa (excluding high income),SSA,"Population ages 75-79, male",SP.POP.7579.MA,2342373
Sub-Saharan Africa (excluding high income),SSA,"Population ages 80 and above, female",SP.POP.80UP.FE,2286779
Sub-Saharan Africa (excluding high income),SSA,"Population ages 80 and above, male",SP.POP.80UP.MA,1511306
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 00-04, male",SP.POP.0004.MA,86977263
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 05-09, female",SP.POP.0509.FE,75626046
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 05-09, male",SP.POP.0509.MA,77479716
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 10-14, female",SP.POP.1014.FE,66343590
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 10-14, male",SP.POP.1014.MA,67691223
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 00-04, female",SP.POP.0004.FE,84576342
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 15-19, female",SP.POP.1519.FE,57231845
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 15-19, male",SP.POP.1519.MA,58084071
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 20-24, female",SP.POP.2024.FE,48946950
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 20-24, male",SP.POP.2024.MA,49339237
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 25-29, female",SP.POP.2529.FE,41807174
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 25-29, male",SP.POP.2529.MA,41801702
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 30-34, female",SP.POP.3034.FE,35741061
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 30-34, male",SP.POP.3034.MA,35342134
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 35-39, female",SP.POP.3539.FE,29851601
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 35-39, male",SP.POP.3539.MA,29254721
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 40-44, female",SP.POP.4044.FE,24211059
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 40-44, male",SP.POP.4044.MA,23669320
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 45-49, female",SP.POP.4549.FE,19571792
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 45-49, male",SP.POP.4549.MA,18886991
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 50-54, female",SP.POP.5054.FE,15770772
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 50-54, male",SP.POP.5054.MA,14825530
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 55-59, female",SP.POP.5559.FE,12728987
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 55-59, male",SP.POP.5559.MA,11612165
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 60-64, female",SP.POP.6064.FE,9971134
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 60-64, male",SP.POP.6064.MA,8747464
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 65-69, female",SP.POP.6569.FE,7421462
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 65-69, male",SP.POP.6569.MA,6257704
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 70-74, female",SP.POP.7074.FE,5149386
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 70-74, male",SP.POP.7074.MA,4108899
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 75-79, female",SP.POP.7579.FE,3136414
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 75-79, male",SP.POP.7579.MA,2343001
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 80 and above, female",SP.POP.80UP.FE,2287930
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population ages 80 and above, male",SP.POP.80UP.MA,1511809
Sudan,SDN,"Population ages 00-04, male",SP.POP.0004.MA,3125002
Sudan,SDN,"Population ages 05-09, female",SP.POP.0509.FE,2777051
Sudan,SDN,"Population ages 05-09, male",SP.POP.0509.MA,2855132
Sudan,SDN,"Population ages 10-14, female",SP.POP.1014.FE,2538316
Sudan,SDN,"Population ages 10-14, male",SP.POP.1014.MA,2604690
Sudan,SDN,"Population ages 00-04, female",SP.POP.0004.FE,3033108
Sudan,SDN,"Population ages 15-19, female",SP.POP.1519.FE,2263614
Sudan,SDN,"Population ages 15-19, male",SP.POP.1519.MA,2317024
Sudan,SDN,"Population ages 20-24, female",SP.POP.2024.FE,1939519
Sudan,SDN,"Population ages 20-24, male",SP.POP.2024.MA,1980890
Sudan,SDN,"Population ages 25-29, female",SP.POP.2529.FE,1599779
Sudan,SDN,"Population ages 25-29, male",SP.POP.2529.MA,1617860
Sudan,SDN,"Population ages 30-34, female",SP.POP.3034.FE,1338728
Sudan,SDN,"Population ages 30-34, male",SP.POP.3034.MA,1310105
Sudan,SDN,"Population ages 35-39, female",SP.POP.3539.FE,1173305
Sudan,SDN,"Population ages 35-39, male",SP.POP.3539.MA,1107835
Sudan,SDN,"Population ages 40-44, female",SP.POP.4044.FE,987943
Sudan,SDN,"Population ages 40-44, male",SP.POP.4044.MA,927019
Sudan,SDN,"Population ages 45-49, female",SP.POP.4549.FE,823847
Sudan,SDN,"Population ages 45-49, male",SP.POP.4549.MA,788791
Sudan,SDN,"Population ages 50-54, female",SP.POP.5054.FE,679704
Sudan,SDN,"Population ages 50-54, male",SP.POP.5054.MA,651808
Sudan,SDN,"Population ages 55-59, female",SP.POP.5559.FE,540007
Sudan,SDN,"Population ages 55-59, male",SP.POP.5559.MA,507258
Sudan,SDN,"Population ages 60-64, female",SP.POP.6064.FE,424715
Sudan,SDN,"Population ages 60-64, male",SP.POP.6064.MA,391504
Sudan,SDN,"Population ages 65-69, female",SP.POP.6569.FE,321558
Sudan,SDN,"Population ages 65-69, male",SP.POP.6569.MA,290823
Sudan,SDN,"Population ages 70-74, female",SP.POP.7074.FE,222861
Sudan,SDN,"Population ages 70-74, male",SP.POP.7074.MA,196157
Sudan,SDN,"Population ages 75-79, female",SP.POP.7579.FE,139590
Sudan,SDN,"Population ages 75-79, male",SP.POP.7579.MA,117506
Sudan,SDN,"Population ages 80 and above, female",SP.POP.80UP.FE,116941
Sudan,SDN,"Population ages 80 and above, male",SP.POP.80UP.MA,91542
Suriname,SUR,"Population ages 00-04, male",SP.POP.0004.MA,27366
Suriname,SUR,"Population ages 05-09, female",SP.POP.0509.FE,25221
Suriname,SUR,"Population ages 05-09, male",SP.POP.0509.MA,27097
Suriname,SUR,"Population ages 10-14, female",SP.POP.1014.FE,24765
Suriname,SUR,"Population ages 10-14, male",SP.POP.1014.MA,26642
Suriname,SUR,"Population ages 00-04, female",SP.POP.0004.FE,25406
Suriname,SUR,"Population ages 15-19, female",SP.POP.1519.FE,24208
Suriname,SUR,"Population ages 15-19, male",SP.POP.1519.MA,26089
Suriname,SUR,"Population ages 20-24, female",SP.POP.2024.FE,23651
Suriname,SUR,"Population ages 20-24, male",SP.POP.2024.MA,25043
Suriname,SUR,"Population ages 25-29, female",SP.POP.2529.FE,22496
Suriname,SUR,"Population ages 25-29, male",SP.POP.2529.MA,23569
Suriname,SUR,"Population ages 30-34, female",SP.POP.3034.FE,20715
Suriname,SUR,"Population ages 30-34, male",SP.POP.3034.MA,21485
Suriname,SUR,"Population ages 35-39, female",SP.POP.3539.FE,19099
Suriname,SUR,"Population ages 35-39, male",SP.POP.3539.MA,18965
Suriname,SUR,"Population ages 40-44, female",SP.POP.4044.FE,18215
Suriname,SUR,"Population ages 40-44, male",SP.POP.4044.MA,18137
Suriname,SUR,"Population ages 45-49, female",SP.POP.4549.FE,18269
Suriname,SUR,"Population ages 45-49, male",SP.POP.4549.MA,18231
Suriname,SUR,"Population ages 50-54, female",SP.POP.5054.FE,16551
Suriname,SUR,"Population ages 50-54, male",SP.POP.5054.MA,16657
Suriname,SUR,"Population ages 55-59, female",SP.POP.5559.FE,14789
Suriname,SUR,"Population ages 55-59, male",SP.POP.5559.MA,14352
Suriname,SUR,"Population ages 60-64, female",SP.POP.6064.FE,9949
Suriname,SUR,"Population ages 60-64, male",SP.POP.6064.MA,9241
Suriname,SUR,"Population ages 65-69, female",SP.POP.6569.FE,7943
Suriname,SUR,"Population ages 65-69, male",SP.POP.6569.MA,6481
Suriname,SUR,"Population ages 70-74, female",SP.POP.7074.FE,6057
Suriname,SUR,"Population ages 70-74, male",SP.POP.7074.MA,4548
Suriname,SUR,"Population ages 75-79, female",SP.POP.7579.FE,4323
Suriname,SUR,"Population ages 75-79, male",SP.POP.7579.MA,2801
Suriname,SUR,"Population ages 80 and above, female",SP.POP.80UP.FE,4707
Suriname,SUR,"Population ages 80 and above, male",SP.POP.80UP.MA,2919
Sweden,SWE,"Population ages 00-04, male",SP.POP.0004.MA,309952
Sweden,SWE,"Population ages 05-09, female",SP.POP.0509.FE,295842
Sweden,SWE,"Population ages 05-09, male",SP.POP.0509.MA,312728
Sweden,SWE,"Population ages 10-14, female",SP.POP.1014.FE,281375
Sweden,SWE,"Population ages 10-14, male",SP.POP.1014.MA,296676
Sweden,SWE,"Population ages 00-04, female",SP.POP.0004.FE,293808
Sweden,SWE,"Population ages 15-19, female",SP.POP.1519.FE,255084
Sweden,SWE,"Population ages 15-19, male",SP.POP.1519.MA,269657
Sweden,SWE,"Population ages 20-24, female",SP.POP.2024.FE,298786
Sweden,SWE,"Population ages 20-24, male",SP.POP.2024.MA,316519
Sweden,SWE,"Population ages 25-29, female",SP.POP.2529.FE,364764
Sweden,SWE,"Population ages 25-29, male",SP.POP.2529.MA,380001
Sweden,SWE,"Population ages 30-34, female",SP.POP.3034.FE,327652
Sweden,SWE,"Population ages 30-34, male",SP.POP.3034.MA,341595
Sweden,SWE,"Population ages 35-39, female",SP.POP.3539.FE,302860
Sweden,SWE,"Population ages 35-39, male",SP.POP.3539.MA,316970
Sweden,SWE,"Population ages 40-44, female",SP.POP.4044.FE,311894
Sweden,SWE,"Population ages 40-44, male",SP.POP.4044.MA,322162
Sweden,SWE,"Population ages 45-49, female",SP.POP.4549.FE,338465
Sweden,SWE,"Population ages 45-49, male",SP.POP.4549.MA,348243
Sweden,SWE,"Population ages 50-54, female",SP.POP.5054.FE,333117
Sweden,SWE,"Population ages 50-54, male",SP.POP.5054.MA,343975
Sweden,SWE,"Population ages 55-59, female",SP.POP.5559.FE,302920
Sweden,SWE,"Population ages 55-59, male",SP.POP.5559.MA,308914
Sweden,SWE,"Population ages 60-64, female",SP.POP.6064.FE,281841
Sweden,SWE,"Population ages 60-64, male",SP.POP.6064.MA,281006
Sweden,SWE,"Population ages 65-69, female",SP.POP.6569.FE,287905
Sweden,SWE,"Population ages 65-69, male",SP.POP.6569.MA,280365
Sweden,SWE,"Population ages 70-74, female",SP.POP.7074.FE,285231
Sweden,SWE,"Population ages 70-74, male",SP.POP.7074.MA,272659
Sweden,SWE,"Population ages 75-79, female",SP.POP.7579.FE,206010
Sweden,SWE,"Population ages 75-79, male",SP.POP.7579.MA,187585
Sweden,SWE,"Population ages 80 and above, female",SP.POP.80UP.FE,318513
Sweden,SWE,"Population ages 80 and above, male",SP.POP.80UP.MA,208102
Switzerland,CHE,"Population ages 00-04, male",SP.POP.0004.MA,227642
Switzerland,CHE,"Population ages 05-09, female",SP.POP.0509.FE,204563
Switzerland,CHE,"Population ages 05-09, male",SP.POP.0509.MA,215917
Switzerland,CHE,"Population ages 10-14, female",SP.POP.1014.FE,197847
Switzerland,CHE,"Population ages 10-14, male",SP.POP.1014.MA,207688
Switzerland,CHE,"Population ages 00-04, female",SP.POP.0004.FE,216243
Switzerland,CHE,"Population ages 15-19, female",SP.POP.1519.FE,210191
Switzerland,CHE,"Population ages 15-19, male",SP.POP.1519.MA,219437
Switzerland,CHE,"Population ages 20-24, female",SP.POP.2024.FE,242345
Switzerland,CHE,"Population ages 20-24, male",SP.POP.2024.MA,251432
Switzerland,CHE,"Population ages 25-29, female",SP.POP.2529.FE,275855
Switzerland,CHE,"Population ages 25-29, male",SP.POP.2529.MA,283235
Switzerland,CHE,"Population ages 30-34, female",SP.POP.3034.FE,298860
Switzerland,CHE,"Population ages 30-34, male",SP.POP.3034.MA,303223
Switzerland,CHE,"Population ages 35-39, female",SP.POP.3539.FE,296932
Switzerland,CHE,"Population ages 35-39, male",SP.POP.3539.MA,299634
Switzerland,CHE,"Population ages 40-44, female",SP.POP.4044.FE,280907
Switzerland,CHE,"Population ages 40-44, male",SP.POP.4044.MA,284393
Switzerland,CHE,"Population ages 45-49, female",SP.POP.4549.FE,312133
Switzerland,CHE,"Population ages 45-49, male",SP.POP.4549.MA,317143
Switzerland,CHE,"Population ages 50-54, female",SP.POP.5054.FE,336496
Switzerland,CHE,"Population ages 50-54, male",SP.POP.5054.MA,343444
Switzerland,CHE,"Population ages 55-59, female",SP.POP.5559.FE,301126
Switzerland,CHE,"Population ages 55-59, male",SP.POP.5559.MA,307590
Switzerland,CHE,"Population ages 60-64, female",SP.POP.6064.FE,247495
Switzerland,CHE,"Population ages 60-64, male",SP.POP.6064.MA,248719
Switzerland,CHE,"Population ages 65-69, female",SP.POP.6569.FE,225596
Switzerland,CHE,"Population ages 65-69, male",SP.POP.6569.MA,213566
Switzerland,CHE,"Population ages 70-74, female",SP.POP.7074.FE,211449
Switzerland,CHE,"Population ages 70-74, male",SP.POP.7074.MA,192674
Switzerland,CHE,"Population ages 75-79, female",SP.POP.7579.FE,165255
Switzerland,CHE,"Population ages 75-79, male",SP.POP.7579.MA,138114
Switzerland,CHE,"Population ages 80 and above, female",SP.POP.80UP.FE,271356
Switzerland,CHE,"Population ages 80 and above, male",SP.POP.80UP.MA,168044
Syrian Arab Republic,SYR,"Population ages 00-04, male",SP.POP.0004.MA,915656
Syrian Arab Republic,SYR,"Population ages 05-09, female",SP.POP.0509.FE,884229
Syrian Arab Republic,SYR,"Population ages 05-09, male",SP.POP.0509.MA,918789
Syrian Arab Republic,SYR,"Population ages 10-14, female",SP.POP.1014.FE,841128
Syrian Arab Republic,SYR,"Population ages 10-14, male",SP.POP.1014.MA,875448
Syrian Arab Republic,SYR,"Population ages 00-04, female",SP.POP.0004.FE,876962
Syrian Arab Republic,SYR,"Population ages 15-19, female",SP.POP.1519.FE,779548
Syrian Arab Republic,SYR,"Population ages 15-19, male",SP.POP.1519.MA,815902
Syrian Arab Republic,SYR,"Population ages 20-24, female",SP.POP.2024.FE,768512
Syrian Arab Republic,SYR,"Population ages 20-24, male",SP.POP.2024.MA,808586
Syrian Arab Republic,SYR,"Population ages 25-29, female",SP.POP.2529.FE,736095
Syrian Arab Republic,SYR,"Population ages 25-29, male",SP.POP.2529.MA,774756
Syrian Arab Republic,SYR,"Population ages 30-34, female",SP.POP.3034.FE,741438
Syrian Arab Republic,SYR,"Population ages 30-34, male",SP.POP.3034.MA,756712
Syrian Arab Republic,SYR,"Population ages 35-39, female",SP.POP.3539.FE,649570
Syrian Arab Republic,SYR,"Population ages 35-39, male",SP.POP.3539.MA,631618
Syrian Arab Republic,SYR,"Population ages 40-44, female",SP.POP.4044.FE,502212
Syrian Arab Republic,SYR,"Population ages 40-44, male",SP.POP.4044.MA,477601
Syrian Arab Republic,SYR,"Population ages 45-49, female",SP.POP.4549.FE,392247
Syrian Arab Republic,SYR,"Population ages 45-49, male",SP.POP.4549.MA,373276
Syrian Arab Republic,SYR,"Population ages 50-54, female",SP.POP.5054.FE,335586
Syrian Arab Republic,SYR,"Population ages 50-54, male",SP.POP.5054.MA,317631
Syrian Arab Republic,SYR,"Population ages 55-59, female",SP.POP.5559.FE,281946
Syrian Arab Republic,SYR,"Population ages 55-59, male",SP.POP.5559.MA,264334
Syrian Arab Republic,SYR,"Population ages 60-64, female",SP.POP.6064.FE,221475
Syrian Arab Republic,SYR,"Population ages 60-64, male",SP.POP.6064.MA,203707
Syrian Arab Republic,SYR,"Population ages 65-69, female",SP.POP.6569.FE,159262
Syrian Arab Republic,SYR,"Population ages 65-69, male",SP.POP.6569.MA,144563
Syrian Arab Republic,SYR,"Population ages 70-74, female",SP.POP.7074.FE,99161
Syrian Arab Republic,SYR,"Population ages 70-74, male",SP.POP.7074.MA,88033
Syrian Arab Republic,SYR,"Population ages 75-79, female",SP.POP.7579.FE,76169
